<<<<<<< HEAD
7.367330099266675347e+01 1.472713676380758940e+01 4.792764809371296764e+01
7.035445792136864895e+01 3.140307687286274074e+01 5.373780011902061204e+01
1.347504696817833860e+02 -6.829119477316294251e+01 -1.629832104182616348e+01
9.851828160539537294e+01 4.849771063679430227e+01 1.336603940093574749e+01
1.449239269956659086e+02 4.122750106531605496e+01 6.244524369163291055e+01
1.427655795074784635e+02 7.698927888842821687e+01 2.656846526089939431e+00
9.575098944112998822e+01 2.579955776784904131e+01 5.332495468503717717e+01
8.146414377370979309e+01 1.439286803129914460e+01 5.986859915064397342e+01
7.037353999272905014e+01 3.019164878333472046e+01 5.517489945028575704e+01
1.247968653526008893e+02 1.003573204987261818e+02 -3.395293414378479646e+00
1.768792534480034533e+02 1.202906628195089755e+00 -3.882527268315934066e+01
1.035981737750652201e+02 4.896666213929892564e+01 8.450253878676182495e+00
1.610043841140495715e+02 5.816719851151786003e+01 5.662904079092200504e+01
7.183012701299143998e+01 2.944692378533726895e+01 5.626099793664211290e+01
1.519873938402324995e+02 -6.506106549223386537e+01 -1.612306983662833204e+01
1.826178733404029515e+02 -2.233331194820210186e+01 -6.093843050416695917e+01
1.610059043251418132e+02 -5.922511904274377770e+01 -1.732563318727559931e+01
1.001104144936255693e+02 5.299509674065564013e+01 1.121268438329575901e+01
1.338723318742017341e+02 -7.434060334947041326e+01 -9.382920717694414492e+00
1.807092076691389195e+02 -3.403920704905787176e+01 -4.615417271427138957e+01
1.685148003119454643e+02 4.182738064572816228e+01 9.792771083976163027e+00
1.421349055258268095e+02 6.341628321271237212e+01 5.461975676913530720e+01
1.197781046247730075e+02 7.934548565122778996e+01 2.842227973401698193e+01
1.429456603639590639e+02 4.605237558379980811e+01 3.971559157738083101e+00
9.392302280047934460e+01 2.340835802916430097e+01 5.211947509738916295e+01
1.653838108808919287e+02 -4.603798771244709265e+00 2.231517164466022862e+01
1.591974335878915952e+02 2.224122860222863096e+01 5.466445529556301608e+01
1.587256300843251324e+02 8.447616980574329659e+01 -1.076679153942469824e+01
1.279266451350355283e+02 9.943919801513882817e+01 -1.760389950271548187e+01
8.337351420450586659e+01 1.142080226079549021e+01 6.181205152376885081e+01
1.385283848823210064e+02 -6.933325364257518686e+01 -1.101734537962686389e+01
9.715229499699047722e+01 5.217825244584124533e+01 1.132828997334411625e+01
7.674959792831742789e+01 3.766352598909823968e+01 5.905664436183832322e+01
1.801513580678069957e+02 -2.575302830868316306e+01 -5.664012329692580749e+01
1.380132291872604355e+02 2.764007016673149053e+01 5.776397396224778902e+01
1.483551844392439136e+02 4.451249062911750087e+01 6.107675801945688221e+01
1.185883782049117912e+02 2.129300278761557763e+01 4.194893922025144661e+01
1.356856897905092580e+02 1.280272015285413900e+01 2.833517561669096807e+01
1.308865105478393218e+02 9.743997462199307336e+01 -1.863535272159619183e+01
1.841258212013264028e+02 -2.453396910609331627e+01 -5.756716790008816531e+01
1.751829702686566748e+02 -3.136225456042805249e+01 -4.773143179378628531e+01
7.331502984362636255e+01 1.746367485336230274e+01 5.226989510316332144e+01
7.353216454443078476e+01 2.091283983737971752e+01 5.102916788102950818e+01
7.312919321944039552e+01 2.279889605618590664e+01 5.242170844648592265e+01
1.933028064270697541e+02 -1.596643294220318765e+01 1.427687091343306491e+01
7.200379326372011235e+01 2.244783829981220435e+01 5.442742929836109056e+01
9.985996259562125488e+01 4.864186317690546701e+01 1.012205639122803902e+01
7.161635264509537535e+01 2.641081415744992711e+01 5.741342513741687981e+01
8.168596692070669008e+01 2.064561522685399808e+01 5.221507795338000335e+01
1.614611058990184915e+02 -6.839443260271056602e+01 -9.304466170375864209e+00
1.268451713391590800e+02 7.159988512469072930e+01 2.559808700244965252e+01
1.670940074590627091e+02 -1.977650008677161564e+00 -1.850913083651490965e+01
1.833452564637521789e+02 -3.438878752896262370e+01 -4.480023169599306954e+01
1.744940245158580296e+02 4.929349609379312369e+01 2.143000362036524109e+01
1.213249798636119294e+02 8.851673233394201645e+01 2.694160334295475678e+01
9.943223584885515720e+01 6.207230720170014138e+01 5.414060217487089943e+01
1.025855770760957455e+02 6.433666213095277442e+01 5.413981658198419211e+01
1.304926380249920612e+02 1.018367095600735723e+02 -1.382494995818837502e+00
9.782976242256762589e+01 5.311899292729642497e+01 1.026900169375247174e+01
1.387964881862681352e+02 6.971426708248782234e+01 3.363013979246355234e+01
1.179052789221678097e+02 6.620134497029292220e+01 2.907775417393509798e+01
2.002986862878930765e+02 -1.797111225823618952e+01 1.021901773602559160e+01
9.920152737817400634e+01 5.189071715244964622e+01 1.261740157882890045e+01
1.830066529267336080e+02 -2.042040905648256199e+01 -6.244907632415974064e+01
1.735397325389224932e+02 1.992045290251786671e+00 3.685134870584526823e+00
1.434199089986749414e+02 6.493952531022499386e+01 5.234631107461189004e+01
1.935884198187912375e+02 -3.223527442549774946e+01 -4.241209801158338166e+01
7.478604636497770741e+01 1.196934827901111831e+01 5.317984132586074963e+01
1.243538878184648979e+02 9.869803932170970029e+01 -1.729180597672261399e+01
1.394449390326548439e+02 1.162966644461661581e+01 2.373599376674319927e+01
1.200424672941739317e+02 6.772314822125802891e+01 2.409388933114279752e+01
7.854787911265941602e+01 3.540291853317169313e+01 5.897333047543835960e+01
1.764064713321316162e+02 2.227797877266838000e+01 1.125846752552645569e+01
9.179918381168715769e+01 2.500259014845707739e+01 5.400999624989701431e+01
9.682264994722370943e+01 6.134078632930082264e+00 6.127345679829919334e+01
1.633015348538310150e+02 6.826441602971925704e+01 1.103568347268667260e+01
1.191283239602049235e+02 3.876936894816159906e+01 3.947666197367053087e+01
1.226322077610741417e+02 1.230703563330045824e+01 5.825408156339595678e+01
1.282139015776530755e+02 9.629212427659896889e+01 -1.322582922620288137e+01
1.595118698321225565e+02 6.679280025880520100e+01 -7.020182864530768008e+00
1.975959883635409824e+02 -2.065730246039696638e+01 1.212115686350320232e+01
1.035926380762194015e+02 2.749137677047046679e+01 5.289996933267388357e+01
1.870163130742024293e+02 -2.892236785063773752e+01 -5.094832007455475065e+01
1.071643549858584663e+02 6.553547643326062655e+01 4.597304086200865214e+01
1.023515230725496394e+02 5.990872796758449681e+01 5.359913439235514687e+01
>>>>>>> c097736c933ccba9e01a6339a6f62e1aee0a0cff
1.488560927322875784e+02 6.378780484220767732e+01 5.457330070684128032e+01
1.881341091394724572e+02 -2.728528178021979045e+01 -5.308805214794157479e+01
1.285689397243613428e+02 9.804598618996740811e+01 -1.852280861918870158e+01
1.265800376672515597e+02 6.969849157339957912e+01 3.308612437989206967e+01
<<<<<<< HEAD
1.486708110352095105e+02 -7.493321535201259564e+01 -5.005437574531538480e+00
1.704324850593805536e+02 3.761056111403017610e+01 1.120195468908923075e+01
1.507885678125158790e+02 -2.798584153592679513e+01 2.330589019878960499e+01
1.791856882305136480e+02 -2.961759186807790556e+01 -3.980824691396751547e+01
1.599209204907149342e+02 -6.603302241980168219e+01 -1.182959498122815845e+01
1.476508968527280388e+02 6.212159598789861548e+01 5.674620747983655633e+01
1.081697738672268940e+02 4.858667675717287437e+01 7.516842472782231610e+00
1.670584791823777095e+02 -5.222103467908745245e-02 -1.019001403661529892e+01
1.526174201651339786e+02 5.092531804226469561e+00 3.124452716646729300e+01
1.231926868195815814e+02 6.170476973465841297e+01 4.432177089654862101e+01
1.592400022721239168e+02 6.534898299656322251e+01 1.716424907813842182e+01
=======
1.476508968527280388e+02 6.212159598789861548e+01 5.674620747983655633e+01
1.081697738672268940e+02 4.858667675717287437e+01 7.516842472782231610e+00
1.670584791823777095e+02 -5.222103467908745245e-02 -1.019001403661529714e+01
>>>>>>> c097736c933ccba9e01a6339a6f62e1aee0a0cff
1.900033425034322647e+02 -3.357828074069582414e+01 -4.450876361922937718e+01
1.310910723766673414e+02 1.028532234543775132e+02 -3.432555944663027603e+00
1.448228372466335827e+02 6.294723463846631262e+01 5.584963097655062825e+01
1.350898969106091272e+02 1.229350421252840064e+01 5.166254875544765923e+01
<<<<<<< HEAD
1.578883909557783625e+02 1.253799189464292496e+01 4.049359682781177128e+01
1.548916622085970971e+02 4.575436210270245851e+01 6.261547705477053682e+01
1.121688686905769572e+02 5.794263053830746912e+01 4.207884994370494525e+01
1.627363973955769154e+02 3.044912981605440905e+01 3.312987146413259865e+00
9.931273543737239606e+01 4.821069573472797742e+01 1.563447127616779042e+01
1.300776368551530311e+02 9.906654119462739061e+01 -1.612405444048585323e+00
1.131574777680000352e+02 4.028800161346471498e+01 1.419514947188494602e+01
1.023821286088744102e+02 5.368357257894754753e+01 1.013748766015617875e+01
1.195370944728910558e+02 5.900298597051195060e+01 4.356828160206830347e+01
1.394967189699887911e+02 7.673378176331416967e+01 -1.557897342397585483e+01
1.271022471983203559e+02 3.658147327519837688e+01 2.488164632810344301e+01
7.880410433586558838e+01 3.338004422998624676e+01 6.259185883990411980e+01
1.104069688988347195e+02 5.012840534706581508e+01 9.123724210019140912e+00
1.981500147288240328e+02 -1.717320409846941232e+01 1.512152049753375138e+01
1.659440353990487154e+02 1.692466562073077885e+00 -3.954891664112655292e+01
1.164184847561575396e+02 2.616478531737146795e+01 5.340154370428514596e+01
1.707524191282709296e+02 -2.431947625670124680e+01 -5.753348077573995312e+01
1.744290663766600460e+02 -1.853111118968753956e+01 -5.606319123391828896e+01
7.895655260411632526e+01 2.840401349253227181e+01 5.658540247287061220e+01
7.706008911405758965e+01 2.929828312236760723e+01 5.976420062481825823e+01
7.904661358952461114e+01 3.392557972867528093e+01 5.917318328925222204e+01
7.695786188479723933e+01 3.157329154831670337e+01 6.176320821681157724e+01
9.224954071633376884e+01 1.515822216750044049e+01 4.894002712348360262e+01
1.360301631019641491e+02 1.711880548606096752e+01 5.562013716617374826e+01
1.239723666895168321e+02 8.013434148969287207e+01 3.183518719219017612e+01
7.796887643514781985e+01 3.685434612081975558e+01 5.954169779083690628e+01
1.657621499862238750e+02 2.226551682652546660e+01 5.208362161601279183e+01
1.174096215518369917e+02 6.588361224953003159e+01 2.429599671772189851e+01
7.774601511002413190e+01 3.550075979457214004e+01 6.149318515963695120e+01
1.433502840543816319e+02 1.074514585195071170e+01 3.187286068920728610e+01
1.378431805271134181e+02 3.135484314021964991e+01 5.948854065838209237e+01
1.206866015182128535e+02 9.972770922689583983e+01 -9.670877175896794853e+00
1.669615888739403431e+02 -2.390708637932333502e+01 -5.500811800206138003e+01
1.645271937779689324e+02 2.995775531207593545e+01 2.497935093728839817e+00
1.422393937378044768e+02 7.896303083696818703e+01 1.608711042227593424e+00
1.179030099836480758e+02 1.368322973559105904e+01 6.019291517640618849e+01
1.566446401745068613e+02 -6.433165814631911417e+01 -2.564534119433245607e+00
1.668019394516869340e+02 -6.549203371809781515e+01 -1.194637561624766064e+01
1.528396775093169424e+02 -5.773406605676103531e-01 2.861831840227240065e+01
1.744035622591570416e+02 4.000928481375444434e+00 4.554467395919925110e+00
1.404712875674616157e+02 9.422338274145143089e+01 6.986907401115090011e-01
1.069672317715008347e+02 5.162465940989263657e+01 2.623955965304104154e+01
1.386521382497436150e+02 3.773636102047871077e+01 6.014909217435636890e+01
9.654490414441204393e+01 2.725219032439533606e+01 6.071181455641803382e+01
1.796671658885891247e+02 -1.698477208840160912e+01 -6.506547034650577643e+01
9.012968073113952983e+01 2.636031261725269204e+01 5.891068755171725968e+01
9.278153670078769721e+01 2.047224954201169922e+01 5.058262175540430405e+01
1.211832559841925132e+02 8.775648650803033490e+01 2.868977507851961661e+01
1.783423963712849627e+02 3.382896906705435924e+01 2.691384095203095228e+01
1.582116802638288107e+02 -3.471787449121143965e+01 6.007565829596670071e+00
1.041277582832782684e+02 5.314050092577645756e+01 1.533891010758751072e+01
1.019027746533728873e+02 6.489620325432291281e+01 5.048012350179006091e+01
1.231877852562399056e+02 9.917845498787610836e+01 -1.501229619067997234e+01
1.170249375822696436e+02 7.656500303663436569e+01 2.851967087901870457e+01
1.406079091448418978e+02 8.805695597573790678e+01 2.235071303116313857e-01
1.197208099350680186e+02 9.916796983503397200e+01 -8.540389640129408377e+00
1.735336648125157240e+02 -1.171641130419504861e+01 -4.281156474360868458e+01
1.379343984779507934e+02 3.003542764923897579e+01 6.976898766740664115e+00
1.364171069995096559e+02 1.497018602763132833e+01 5.387511205768242917e+01
1.373978809787034834e+02 6.131644607203709540e+01 1.553280007871975954e+01
1.698852546242092956e+02 2.761097672168984118e+01 5.098859114009841420e+01
1.364165995695904599e+02 5.043900891235558248e+01 1.489030704926121018e+01
1.209848469187757587e+02 1.010372375512665712e+02 -8.656307557771985017e+00
1.038063307104505952e+02 4.633926036338913690e+01 9.717659920761342107e+00
1.282103689269652023e+02 1.020380218940489812e+02 -1.106615571890833927e+01
1.143589093288915421e+02 1.324078053887807904e+01 4.351970281875513535e+01
1.045091135648806926e+02 6.140874902983556183e+01 4.282943947474860380e+01
1.192319325324933175e+02 7.247312761744650800e+01 2.753746100051321832e+01
1.381369789819335381e+02 5.808789410921992413e+01 1.578610274324542928e+01
7.905817665226038571e+01 3.381269678347158703e+01 6.218776385672418883e+01
1.067182029761777926e+02 4.727190946806717164e+01 8.682150578885885039e+00
1.562776713763941245e+02 -6.162414043160521260e+01 -1.502129640558189649e+00
1.997234424238073416e+02 -2.152820727817614710e+01 1.293216587893834202e+01
1.223756341329033148e+02 1.009765095635681575e+02 -1.101936904983454113e+01
9.861674386084627031e+01 2.648471831425091239e+01 6.156073155560092403e+01
1.220359480741503688e+02 8.127456693957709888e+01 3.236622457636252648e+01
1.665526382325364807e+02 5.063764474030781315e+01 5.776628601098430238e+01
1.398211364952208271e+02 6.048491622205786911e+01 1.373848369635517486e+01
1.039242846847381117e+02 6.565498081125188889e+01 5.161454660333403410e+01
1.882188574786967763e+02 -2.570328548737809626e+01 -5.477614203542117366e+01
1.655891392505396311e+02 -2.618375678141246610e+00 -2.245528070370114904e+01
1.823747255267781782e+02 -4.710602827810632220e+00 1.020984321862807320e+01
=======
1.548916622085970971e+02 4.575436210270245851e+01 6.261547705477053682e+01
1.121688686905769430e+02 5.794263053830746912e+01 4.207884994370494525e+01
9.931273543737239606e+01 4.821069573472797742e+01 1.563447127616779042e+01
1.300776368551530311e+02 9.906654119462739061e+01 -1.612405444048584435e+00
1.508202742764399034e+02 3.791214615993585824e+01 6.270845919041911998e+01
1.187935953786122525e+02 5.264740793802209851e+01 1.368402815099677028e+01
1.104069688988347337e+02 5.012840534706581508e+01 9.123724210019140912e+00
1.164184847561575396e+02 2.616478531737146795e+01 5.340154370428514596e+01
1.380783251304670500e+02 5.065657845633220546e+01 5.868635797712779834e+01
1.707524191282709296e+02 -2.431947625670124680e+01 -5.753348077573995312e+01
1.744290663766600460e+02 -1.853111118968753956e+01 -5.606319123391828896e+01
7.904661358952461114e+01 3.392557972867528093e+01 5.917318328925222204e+01
7.695786188479723933e+01 3.157329154831669626e+01 6.176320821681157724e+01
1.360301631019641491e+02 1.711880548606096752e+01 5.562013716617374826e+01
7.796887643514781985e+01 3.685434612081975558e+01 5.954169779083689207e+01
1.657621499862238750e+02 2.226551682652546660e+01 5.208362161601278473e+01
1.174096215518369917e+02 6.588361224953003159e+01 2.429599671772189851e+01
1.378431805271134181e+02 3.135484314021964991e+01 5.948854065838209237e+01
1.206866015182128535e+02 9.972770922689583983e+01 -9.670877175896796629e+00
1.669615888739403431e+02 -2.390708637932333502e+01 -5.500811800206138003e+01
1.645271937779689324e+02 2.995775531207593545e+01 2.497935093728839817e+00
1.422393937378044768e+02 7.896303083696818703e+01 1.608711042227593424e+00
1.668019394516869340e+02 -6.549203371809781515e+01 -1.194637561624766064e+01
1.744035622591570416e+02 4.000928481375444434e+00 4.554467395919926886e+00
1.066214103552584902e+02 4.997679614575108786e+01 2.718739084056986144e+01
1.386521382497436150e+02 3.773636102047871077e+01 6.014909217435636890e+01
1.796671658885891247e+02 -1.698477208840160912e+01 -6.506547034650577643e+01
9.012968073113952983e+01 2.636031261725269204e+01 5.891068755171725968e+01
1.919985543098308938e+02 -1.442675430806177417e+01 1.407544514774777156e+01
1.211832559841925132e+02 8.775648650803033490e+01 2.868977507851962372e+01
1.490570285687317096e+02 4.247497638072997717e+01 6.322782997580814879e+01
1.783423963712849627e+02 3.382896906705435924e+01 2.691384095203095228e+01
1.019027746533728873e+02 6.489620325432291281e+01 5.048012350179006091e+01
1.231877852562399056e+02 9.917845498787610836e+01 -1.501229619067997056e+01
1.162889423334397492e+02 7.564230147807082005e+01 2.751624061411089173e+01
1.753109228778114925e+02 3.302893930627857344e+01 4.598679364580674900e+01
1.471382132551562734e+02 3.663442834123156899e+01 6.254830541587590176e+01
1.197208099350680186e+02 9.916796983503397200e+01 -8.540389640129410154e+00
1.735336648125157240e+02 -1.171641130419504861e+01 -4.281156474360868458e+01
1.453992146272565833e+02 4.542589587778532945e+01 6.258414000459092108e+01
1.484583901065729776e+02 3.760917018538164314e+01 6.490443150107761028e+01
1.364171069995096559e+02 1.497018602763133188e+01 5.387511205768242917e+01
1.483676749625015816e+02 4.470834283868431669e+01 6.311901563702996043e+01
1.209848469187757587e+02 1.010372375512665855e+02 -8.656307557771985017e+00
1.684745551571539011e+02 -1.533885535341358297e+00 -1.397035045941593268e+01
1.057762586666069637e+02 6.312837078882650843e+01 4.279826736293050971e+01
1.192319325324933175e+02 7.247312761744650800e+01 2.753746100051321832e+01
7.905817665226038571e+01 3.381269678347158703e+01 6.218776385672418883e+01
1.997234424238073416e+02 -2.152820727817614710e+01 1.293216587893834557e+01
1.375951267297042762e+02 4.663396325112076113e+01 5.854191676195696914e+01
1.801016081804423834e+02 -2.184564521111767021e+00 -3.832719218188169918e+01
1.882188574786967763e+02 -2.570328548737809626e+01 -5.477614203542117366e+01
1.655891392505396311e+02 -2.618375678141246610e+00 -2.245528070370114904e+01
>>>>>>> c097736c933ccba9e01a6339a6f62e1aee0a0cff
1.088225518800059746e+02 4.847459496612785301e+01 2.526786503311722498e+01
1.706691003130086415e+02 2.383329840345530926e+01 4.721684028954529566e+01
1.321308114403039156e+02 9.750172957355336223e+01 4.042567953341205111e-01
1.597863186485915890e+02 -6.819159915360205559e+01 -6.643379972314249038e+00
<<<<<<< HEAD
1.120950442243479017e+02 4.085943161832095427e+01 1.595773178723013785e+01
1.221014376769675209e+02 1.018910871237460753e+02 -9.310301072408851297e+00
1.256380152508988743e+02 7.371996694413516593e+01 2.474142303795483855e+01
1.044440389801638247e+02 4.741917547108553066e+01 2.122294677616124403e+01
1.586314956288446467e+02 6.211952420370040784e+01 5.441444291223501040e+01
1.083560884456023956e+02 5.270055005297082573e+01 7.753573928026135320e+00
1.795295246068843653e+02 4.812380804609714957e+00 -1.902168944940873274e+01
1.504898905164995142e+02 -1.740325344766952753e+01 3.860069833810843676e+00
1.022212710133580487e+02 4.751401188729626313e+01 1.920009426303803579e+01
1.887794879711820499e+02 -2.361570377077571692e+01 -5.270920439233076138e+01
1.052440737704640696e+02 5.413442409388302679e+01 1.414915350172701025e+01
1.618642221413304867e+02 1.273064415456350851e+01 3.780684495905251197e+01
1.075720944176071754e+02 5.976144240744406488e+01 4.159567395539274060e+01
1.569841307580810792e+02 4.581440544488605937e+00 -1.256510862783526505e+01
1.865229415064686123e+02 -3.384941350615225986e+01 -3.599262357595443973e+01
1.906705274327481732e+02 -1.544904831937725476e+01 1.294650894904833649e+01
1.264479618937859300e+02 9.923331851158579298e+01 -1.679969728200286028e+01
1.259583940181385486e+02 9.738985591956479482e+01 -1.517416424078590254e+01
1.357924836320186444e+02 -7.105063033116098836e+01 -6.587443892166804815e+00
1.262535980249647167e+02 9.982738782426972080e+01 -1.502973630516567027e+01
1.545152689841033009e+02 7.207388575970959721e+01 -1.460919042822824210e+01
8.159032697112010624e+01 3.129408374217070588e+01 5.871639405261507250e+01
1.120844374327660660e+02 5.395902271314158583e+01 4.447028309329950702e+01
1.250763839416355836e+02 9.927847486970634350e+01 -1.206360148023957279e+01
1.336045228808104071e+02 9.003146997914085148e+01 -1.487557309210820833e+01
7.938848336409516548e+01 2.898907566252927381e+01 6.372124966884365449e+01
1.830380208652743761e+02 -1.877003379810559025e+01 -6.114556429673540094e+01
1.242090737785583912e+02 9.849427615121598478e+01 -1.050382013209709164e+01
1.361212610583581579e+02 5.372396743771776073e+01 1.549997692539822935e+01
8.049645058390018448e+01 3.280114808604967180e+01 6.101260838118110996e+01
1.278352011336691163e+02 1.030618767601323071e+02 -2.419568959795146412e+00
1.228950262537533007e+02 1.012508358179475039e+02 -8.414173562778874071e+00
1.513546235415445267e+02 -1.317574653537751139e+01 4.052850023456379347e+00
1.241550763768332359e+02 1.021236347519966046e+02 -9.053067163785367910e+00
1.174097535099172660e+02 6.508885088847718237e+01 2.730191837682838241e+01
1.588721898681500875e+02 -6.402327679724785980e+01 -3.131695737818780856e+00
1.551777694055070924e+02 1.118572563260250519e+01 3.732733810995807744e+01
1.461135528631203044e+02 6.448124193876775223e+01 5.355018955222932675e+01
1.073582076980769102e+02 6.465748510571036434e+01 4.368218226997965559e+01
1.620094008961092982e+02 5.482184677435880360e+01 5.853022007036989294e+01
1.269429964686489996e+02 9.575517927482884772e+01 -1.622411078612895352e+01
1.447018418746662292e+02 5.338059102235432007e+00 2.447579663174987274e+01
1.208774681743209669e+02 1.013350793586604084e+02 -1.071392728084973101e+00
1.567011904179377098e+02 -6.025811437799376336e+01 -1.718902458405477063e+01
1.470162814732793493e+02 -7.372363754003465885e+01 -2.411240391644929204e+00
1.712497019685154385e+02 -2.941974839922613771e+00 4.840231952525885006e+00
1.648306475981227663e+02 -5.206021922010026515e+01 -6.866906908013811872e+00
1.013688328835834795e+02 6.174328749986359810e+01 5.514241827330556589e+01
1.894155807914276579e+02 -3.443729398580262568e+01 -3.568208777556593247e+01
1.595384592610681125e+02 -4.097120281898736494e+01 9.758001781569696220e+00
1.207777145848795044e+02 1.021053726236899166e+02 -5.260918207847122829e-01
1.774860868072638880e+02 -1.191952732112558344e+01 -2.327300942687388741e+01
1.890674673119279987e+02 -3.173055267367763577e+01 -3.520337694195453793e+01
1.263478039202645249e+02 1.017585804136877243e+02 -1.170731856844072105e+01
1.184790664184486246e+02 6.859609351216978723e+01 2.745059196842954918e+01
1.830289703338273171e+02 -3.010508497487048984e+01 -4.993976361978252498e+01
1.762234475027959775e+02 -2.015141864046342945e+01 -6.116455838347114593e+01
1.290234952821078309e+02 1.002410700249445625e+02 2.644870528649668984e+00
1.583378947495586431e+02 1.645072441363409688e+00 -4.252099656200138966e+00
1.301110846170866182e+02 9.991309564745924376e+01 2.851321194928503999e+00
1.503207746470524739e+02 -6.066062205364389825e+01 -3.663600605580962899e+00
1.553876109848641818e+02 -4.593912847086925666e+01 1.261122844207328342e+01
9.060069240665355039e+01 1.109197199842203574e+01 4.925150149526540133e+01
1.445517060097613751e+02 5.711922097848569280e+01 9.476040009655655183e+00
1.179378349034241751e+02 8.579958712900912587e+01 2.919143931173157114e+01
1.982472779390241726e+02 -1.938272260353470600e+01 1.039746573878633384e+01
1.502846276779417281e+02 -5.823643766128606813e+01 -2.010545088456093588e+00
1.571781177402703804e+02 1.553088711865337146e+00 -3.006970973494488497e+00
1.781563919613854239e+02 -2.102982564252376108e+01 -5.915604294415884112e+01
1.091043079189766445e+02 4.811762032691347457e+01 8.170469707770671164e+00
1.578780942756132504e+02 6.696526004527402165e+01 1.330844505440490622e+01
1.349227898008259388e+02 -6.948450845265183773e+01 -7.787687362788918932e+00
1.045045157233936095e+02 4.408510185937974768e+01 1.940433483584359564e+01
1.077278977929611301e+02 6.307099651731363110e+01 4.120756689841338982e+01
1.599201333650183585e+02 -4.278525058495939959e+01 9.950738801549064760e+00
1.809266451359104622e+02 -1.712339640798906970e+01 -2.539177607176336693e+01
1.162804817313559482e+02 7.186637212539270081e+01 2.774433269147890257e+01
1.592319681686554986e+02 -3.651653368465636618e+01 6.682869359082573624e+00
1.352417373966819980e+02 5.731823022411587942e+01 2.071462518365072825e+01
1.314606615365673292e+02 1.007475107960891023e+02 -1.582172132244823004e+00
1.570099585014182537e+02 1.546575510615207927e+00 -1.148704208934768101e+00
1.699631700989658896e+02 2.284715335211938125e+01 4.706238490055585544e+01
1.291202333966001561e+02 9.903784196668969741e+01 -1.462544832957886598e+01
1.138112526595055698e+02 6.239605462417137005e+01 3.158187255768455515e+01
1.289624835344238249e+02 1.000223351168306181e+02 -1.293346873661801055e+01
8.169826213602934217e+01 2.665312887304983036e+01 6.456288042039810193e+01
1.273526493520787852e+02 9.805069191663022821e+01 -1.183066015372302182e+01
9.305114050129799352e+01 1.138624617452303944e+01 4.787780168857054974e+01
1.272315310276223812e+02 9.747409804508886566e+01 -9.692383049160678610e+00
=======
1.221014376769675209e+02 1.018910871237460753e+02 -9.310301072408853074e+00
1.256380152508988743e+02 7.371996694413516593e+01 2.474142303795483855e+01
1.044440389801638247e+02 4.741917547108553066e+01 2.122294677616124403e+01
1.586314956288446467e+02 6.211952420370040784e+01 5.441444291223501040e+01
1.022212710133580487e+02 4.751401188729626313e+01 1.920009426303803579e+01
1.878400977144981425e+02 -2.414617710931193884e+01 -5.335619864520696609e+01
1.618642221413304867e+02 1.273064415456350851e+01 3.780684495905251907e+01
1.075720944176071754e+02 5.976144240744406488e+01 4.159567395539274060e+01
1.357924836320186444e+02 -7.105063033116098836e+01 -6.587443892166804815e+00
1.120844374327660660e+02 5.395902271314158583e+01 4.447028309329950702e+01
1.250763839416355836e+02 9.927847486970634350e+01 -1.206360148023957279e+01
7.938848336409516548e+01 2.898907566252927381e+01 6.372124966884365449e+01
1.242090737785583912e+02 9.849427615121598478e+01 -1.050382013209709164e+01
7.987250860853443157e+01 3.273950715090730768e+01 6.157819277845914030e+01
1.278352011336691163e+02 1.030618767601323071e+02 -2.419568959795145524e+00
1.228950262537532865e+02 1.012508358179475039e+02 -8.414173562778875848e+00
1.588721898681500875e+02 -6.402327679724785980e+01 -3.131695737818780856e+00
1.461135528631203044e+02 6.448124193876775223e+01 5.355018955222932675e+01
1.073582076980769102e+02 6.465748510571036434e+01 4.368218226997965559e+01
1.620094008961092982e+02 5.482184677435880360e+01 5.853022007036989294e+01
8.350909618672625356e+01 2.187556948039690852e+01 4.964295775948480127e+01
1.720304897479741442e+02 1.643259870950898716e+01 -3.002251705607767107e+01
1.208774681743209669e+02 1.013350793586604084e+02 -1.071392728084973101e+00
1.567011904179377098e+02 -6.025811437799375625e+01 -1.718902458405477063e+01
1.387111172369330347e+02 7.080510139875862308e+01 3.293772936486137581e+01
1.470162814732793493e+02 -7.372363754003465885e+01 -2.411240391644929204e+00
1.337372458279598106e+02 5.342450377297541309e+01 5.481356938186094396e+01
1.013688328835834795e+02 6.174328749986359810e+01 5.514241827330556589e+01
1.458281051508338919e+02 1.735620660955321526e+01 6.439927352792018667e-01
1.263478039202645249e+02 1.017585804136877243e+02 -1.170731856844071928e+01
1.206865484419921017e+02 4.648043188251451596e+01 1.489959804254059961e+01
1.380796749638688254e+02 6.852904141676980032e+01 3.101167610885332948e+01
1.184790664184486246e+02 6.859609351216978723e+01 2.745059196842954918e+01
1.830289703338273171e+02 -3.010508497487048984e+01 -4.993976361978252498e+01
1.290234952821078309e+02 1.002410700249445625e+02 2.644870528649668984e+00
1.301110846170866182e+02 9.991309564745924376e+01 2.851321194928503999e+00
1.503207746470524739e+02 -6.066062205364389825e+01 -3.663600605580962899e+00
9.060069240665355039e+01 1.109197199842203574e+01 4.925150149526540133e+01
1.179378349034241751e+02 8.579958712900912587e+01 2.919143931173157114e+01
1.523266180844953794e+02 -5.301652130159734355e+00 4.046400857549857122e+00
1.982472779390241726e+02 -1.938272260353470600e+01 1.039746573878633384e+01
1.781563919613854239e+02 -2.102982564252376463e+01 -5.915604294415884112e+01
1.091043079189766445e+02 4.811762032691347457e+01 8.170469707770674717e+00
